Work Order Number,Customer Number,Memo (Main),Name,Address,City,State,Zip,FixedTime,Weight,Total Weight NH,OrderDate,Quantity,Total Quantity,EqCode,Open1,Close1,Pattern1,Longitude,Latitude,OrderType,Filler,Shipment Date,Standing Appointment,Seq,County,Rt,Food Pallets, Pet Food Pallets,Chemical Pallets,Delivery Instructions,Total Case Cube,Static Appointment
974821,85433,- None -,"The Lehman College Association, Herbert H. Lehman",2775 Jerome Ave,Bronx,NY,10468,30,422,422,1/6/2026,,20, ,830,1230,T,-73.89286,40.875028,Cold,No,1/6/2026,No,3,Bronx,8,0.34,0,0,Please 9:30am-1:30pm - Jaye cell # 612 239 6271 OR Baraka cell # 765-421-4274. The delivery truck will enter through the Lehman College gate on 250 Bedford Park Blvd West and the Delivery will be at the lower rear of the Old Gymnasium Building.,21.01,No
974831,85340,- None -,Department of Probation NeON Kitchen Brooklyn,345 Adams Street,Brooklyn,NY,11201,30,1200,1200,1/5/2026,,60, ,830,1230,M,-73.988915,40.6934,Dry,Yes,1/5/2026,Yes,2,Brooklyn,16,0.54,0,0,Freight elevator   6th floor delivery,34.62,Yes
974832,85340,- None -,Department of Probation NeON Kitchen Brooklyn,345 Adams Street,Brooklyn,NY,11201,30,720,720,1/5/2026,,36, ,830,1230,M,-73.988915,40.6934,Cold,Yes,1/5/2026,Yes,2,Brooklyn,16,0.48,0,0,Freight elevator   6th floor delivery,30.54,Yes
974833,85341,- None -,Department of Probation NeON Kitchen Queens,162-24 Jamaica Avenue,Jamaica,NY,11432,30,720,720,1/5/2026,,36, ,830,1230,M,-73.797517,40.704394,Cold,Yes,1/5/2026,Yes,2,Queens,3,0.48,0,0,2nd Floor delivery - Entrance on Guy R Brewer Blvd,30.54,Yes
974835,85341,- None -,Department of Probation NeON Kitchen Queens,162-24 Jamaica Avenue,Jamaica,NY,11432,30,1128,1128,1/5/2026,,54, ,830,1230,M,-73.797517,40.704394,Dry,Yes,1/5/2026,Yes,2,Queens,3,0.52,0,0,2nd Floor delivery - Entrance on Guy R Brewer Blvd,33.66,Yes
974837,85344,- None -,Department of Probation NeON Kitchen Bronx,198 East 161st Street,Bronx,NY,10451,30,720,720,1/5/2026,,36, ,830,1230,M,-73.921024,40.826354,Cold,Yes,1/5/2026,Yes,1,Bronx,7,0.48,0,0,STRAIGHT TRUCK DELIVERY ONLY,30.54,Yes
974839,83397,- None -,Christ Jesus Baptist Church,431 Southern Blvd,Bronx,NY,10455,30,3934,3934,1/6/2026,,164, ,830,1230,T,-73.907429,40.809409,Dry,Yes,1/6/2026,Yes,1,Bronx,70,1.85,0,0,"del only Tuesday 8-12pm - Pantry has an almost 6-foot-high loading dock, the only place they can accept the deliveries.",117.58,Yes
974847,81352,- None -,Child Development Support Corp.,352-358 Classon Avenue,Brooklyn,NY,11238,30,3440,3440,1/7/2026,,141, ,830,1230,W,-73.959936,40.688478,Dry,No,1/7/2026,No,2,Brooklyn,18,1.59,0,0,Delivery Mon-WED 10-4pm THURS. 8:30-12:30 PM - Pantry STARTS at 11am,101.87,No
974848,81352,- None -,Child Development Support Corp.,352-358 Classon Avenue,Brooklyn,NY,11238,30,1930,1930,1/8/2026,,55, ,830,1230,R,-73.959936,40.688478,Cold,No,1/8/2026,No,1,Brooklyn,15,1.17,0,0,Delivery Mon-WED 10-4pm THURS. 8:30-12:30 PM - Pantry STARTS at 11am,75.22,No
974849,81348,- None -,Creston Avenue Baptist Church,114 East 188th Street,Bronx,NY,10468,30,4598,4598,1/6/2026,,221, ,830,1230,T,-73.89912,40.861963,Dry,Yes,1/6/2026,Yes,2,Bronx,3,2.11,0,0,PALLET BREAK DOWN Mon-Fri 8:30am-1230pm,136.34,Yes
974850,81348,- None -,Creston Avenue Baptist Church,114 East 188th Street,Bronx,NY,10468,30,2084,2084,1/6/2026,,65, ,830,1230,T,-73.89912,40.861963,Cold,Yes,1/6/2026,Yes,2,Bronx,3,1.26,0,0,PALLET BREAK DOWN Mon-Fri 8:30am-1230pm,81.3,Yes
974851,81347,- None -,Creston Avenue Baptist Church,114 East 188th Street,Bronx,NY,10468,30,2960,2960,1/6/2026,,144, ,830,1230,T,-73.89912,40.861963,Dry,Yes,1/6/2026,Yes,2,Bronx,3,1.45,0,0,PALLET BREAK DOWN! 8:30am - 12:30pm,93.12,Yes
974852,81347,- None -,Creston Avenue Baptist Church,114 East 188th Street,Bronx,NY,10468,30,872,872,1/6/2026,,30, ,830,1230,T,-73.89912,40.861963,Cold,Yes,1/6/2026,Yes,2,Bronx,3,0.57,0,0,PALLET BREAK DOWN! 8:30am - 12:30pm,36.72,Yes
974857,83916,- None -,Project Hospitality Inc.,1544 Castleton Avenue,Staten Island,NY,10302,30,2332,2332,1/8/2026,,64, ,830,1230,R,-74.132531,40.635135,Cold,Yes,1/8/2026,Yes,2,StatenIsland,1,1.48,0,0,Please deliver on Heberton / Casteton Cross Street,94.28,Yes
974858,84841,- None -,BronxWorks-Morris Senior Center,80 East 181st Street,Bronx,NY,10453,30,2614,2614,1/6/2026,,77, ,830,1230,T,-73.904199,40.855076,Cold,Yes,1/6/2026,Yes,1,Bronx,4,1.75,0,0,Deliveries are preferred 8:00 AM to 12:00 PM,111.64,Yes
974859,84841,- None -,BronxWorks-Morris Senior Center,80 East 181st Street,Bronx,NY,10453,30,3698,3698,1/6/2026,,167, ,830,1230,T,-73.904199,40.855076,Dry,Yes,1/6/2026,Yes,1,Bronx,4,2.19,0,0.13,Deliveries are preferred 8:00 AM to 12:00 PM,148.28,Yes
974860,84740,- None -,St. James Holiness Church,89 Legion Street,Brooklyn,NY,11212,30,1764,1764,1/7/2026,,86, ,830,1230,W,-73.917814,40.666876,Dry,Yes,1/7/2026,Yes,1,Brooklyn,2,0.79,0,0,Deliveries should be made only on Wednesday mornings.,50.81,Yes
974861,83333,- None -,Pentecost Care Community Outreach,621 East 216th Street,Bronx,NY,10467,30,2570,2570,1/7/2026,,79, ,830,1230,W,-73.866922,40.882228,Cold,Yes,1/7/2026,Yes,2,Bronx,28,1.69,0,0,Please 8:30-9:30; 12:30-1:30. Call when close to location.,108.66,Yes
974862,81033,- None -,Project Hospitality Inc.,205 Canal St,Staten Island,NY,10304,30,728,728,1/6/2026,,29, ,830,1230,T,-74.079365,40.625166,Cold,Yes,1/6/2026,Yes,1,StatenIsland,23,0.56,0,0,Tuesday's and Thursday's; Deliver to corner of Bay St/Sands St. Curb cut on Sands St.,35.46,Yes
974863,80363,- None -,Salvation Army Brownsville,280 Riverdale Avenue,Brooklyn,NY,11212,30,2360,2360,1/5/2026,,104, ,830,1230,M,-73.906124,40.661364,Dry,No,1/5/2026,No,2,Brooklyn,17,1.2,0,0,please ring bell at back door/ please unload delivery,76.64,No
974865,80363,- None -,Salvation Army Brownsville,280 Riverdale Avenue,Brooklyn,NY,11212,30,3224,3224,1/5/2026,,86, ,830,1230,M,-73.906124,40.661364,Cold,No,1/5/2026,No,2,Brooklyn,17,2.05,0,0,please ring bell at back door/ please unload delivery,130.76,No
974866,85829,- None -,P.S. 61 Francisco Olle,1550 Crotona Park E,Bronx,NY,10460,30,440,440,1/6/2026,,25, ,830,1230,T,-73.892734,40.836176,Cold,No,1/6/2026,No,1, ,3,0.39,0,0,- None -,25.3,No
974867,85829,- None -,P.S. 61 Francisco Olle,1550 Crotona Park E,Bronx,NY,10460,30,422,422,1/6/2026,,25, ,830,1230,T,-73.892734,40.836176,Dry,No,1/6/2026,No,1, ,3,0.19,0,0,- None -,12.22,No
974875,81582,- None -,Way Out Church Ministries Inc.,518 East 148th Street,Bronx,NY,10455,30,4763,4763,1/6/2026,,218, ,830,1230,T,-73.914717,40.814056,Dry,Yes,1/6/2026,Yes,1,Bronx,24,2.34,0,0.1,knock on the door. No deliveries after 3:00 pm because volunteers leave at 2:00 pm,155.73,Yes
974876,81582,- None -,Way Out Church Ministries Inc.,518 East 148th Street,Bronx,NY,10455,30,4536,4536,1/6/2026,,129, ,830,1230,T,-73.914717,40.814056,Cold,Yes,1/6/2026,Yes,1,Bronx,24,2.79,0,0,knock on the door. No deliveries after 3:00 pm because volunteers leave at 2:00 pm,178.84,Yes
974878,80862,- None -,New York Common Pantry,8 East 109th Street,New York,NY,10029,30,1184,1184,1/6/2026,,32, ,830,1230,T,-73.949119,40.795967,Cold,Yes,1/6/2026,Yes,1,Manhattan,14,0.53,0,0,Early Drop off if possible between 8am-12pm,34.16,Yes
974879,80862,- None -,New York Common Pantry,8 East 109th Street,New York,NY,10029,30,2716,2716,1/6/2026,,118, ,830,1230,T,-73.949119,40.795967,Dry,Yes,1/6/2026,Yes,1,Manhattan,14,1.25,0.11,0,Early Drop off if possible between 8am-12pm,86.52,Yes
974880,80861,- None -,New York Common Pantry,8 East 109th Street,New York,NY,10029,30,6100,6100,1/6/2026,,276, ,830,1230,T,-73.949119,40.795967,Dry,Yes,1/6/2026,Yes,1,Manhattan,14,2.88,0.18,0,Early Drop off if possible between 8am-12pm,195.49,Yes
974881,80861,- None -,New York Common Pantry,8 East 109th Street,New York,NY,10029,30,2784,2784,1/6/2026,,72, ,830,1230,T,-73.949119,40.795967,Cold,Yes,1/6/2026,Yes,1,Manhattan,14,1.76,0,0,Early Drop off if possible between 8am-12pm,112.56,Yes
974883,80604,- None -,Holy Apostles Soup Kitchen,296 9th Avenue,New York,NY,10001,30,2020,2020,1/7/2026,,50, ,830,1230,W,-73.999188,40.749416,Cold,Yes,1/7/2026,Yes,1,Manhattan,5,1.38,0,0,Only 8am-10am,88,Yes
974884,85203,- None -,CCNS Church of the Holy Spirit,1712 45th Street,Brooklyn,NY,11204,30,5688,5688,1/8/2026,,247, ,830,1230,R,-73.980124,40.63143,Dry,No,1/8/2026,No,2,Brooklyn,6,2.74,0,0,Food Must be brought down 1 flight of steps to basement door,175.33,No
974886,80604,- None -,Holy Apostles Soup Kitchen,296 9th Avenue,New York,NY,10001,30,992,992,1/7/2026,,46, ,830,1230,W,-73.999188,40.749416,Dry,Yes,1/7/2026,Yes,1,Manhattan,5,0.55,0,0,Only 8am-10am,34.74,Yes
974887,85203,- None -,CCNS Church of the Holy Spirit,1712 45th Street,Brooklyn,NY,11204,30,1978,1978,1/8/2026,,55, ,830,1230,R,-73.980124,40.63143,Cold,No,1/8/2026,No,2,Brooklyn,6,1.17,0,0,Food Must be brought down 1 flight of steps to basement door,75.04,No
974898,85430,- None -,P.S. 096 Joseph Lanzetta,216 E 120th Street,New York,NY,10035,30,671,671,1/5/2026,,29, ,830,1230,M,-73.937558,40.800256,Dry,No,1/5/2026,No,4,Manhattan,24,0.31,0,0,"Please, This school ONLY accepts deliveries 9am-1pm.",18.88,No
974899,80085,- None -,Black Forum of Coop City Inc,920 Baychester Avenue,Bronx,NY,10475,30,1088,1088,1/6/2026,,28, ,830,1230,T,-73.833625,40.877178,Cold,Yes,1/6/2026,Yes,4,Bronx,8,0.53,0,0,8am-1pm delivery only. Lisa Annor: 347-324-9488 -  Rear entrance facing the basketball court-(Rear of Building 1A),34.32,Yes
974900,80085,- None -,Black Forum of Coop City Inc,920 Baychester Avenue,Bronx,NY,10475,30,1904,1904,1/6/2026,,72, ,830,1230,T,-73.833625,40.877178,Dry,Yes,1/6/2026,Yes,4,Bronx,8,0.73,0,0,8am-1pm delivery only. Lisa Annor: 347-324-9488 -  Rear entrance facing the basketball court-(Rear of Building 1A),47.36,Yes
974901,80175,- None -,Church of St. Nicholas of Tolentine,2345 University Avenue,Bronx,NY,10468,30,4707,4707,1/5/2026,,216, ,830,1230,M,-73.906077,40.861503,Dry,Yes,1/5/2026,Yes,3,Bronx,7,2.39,0,0,9AM-1PM only. BSMT Church ent. on Fordham Rd Bet. University & Andrews Aves.,151.42,Yes
974902,80175,- None -,Church of St. Nicholas of Tolentine,2345 University Avenue,Bronx,NY,10468,30,2362,2362,1/5/2026,,83, ,830,1230,M,-73.906077,40.861503,Cold,Yes,1/5/2026,Yes,3,Bronx,7,1.31,0,0,9AM-1PM only. BSMT Church ent. on Fordham Rd Bet. University & Andrews Aves.,83.94,Yes
974903,84132,- None -,Richmond Hill SDA Community,114-08 Jamaica Avenue,Richmond Hill,NY,11418,30,2434,2434,1/9/2026,,71, ,830,1230,F,-73.834677,40.698352,Cold,Yes,1/9/2026,Yes,1,Queens,17,1.41,0,0,"On 8/7/2025, Per Agency request, static route changed to Friday mornings",89.59,Yes
974904,84132,- None -,Richmond Hill SDA Community,114-08 Jamaica Avenue,Richmond Hill,NY,11418,30,1528,1528,1/9/2026,,68, ,830,1230,F,-73.834677,40.698352,Dry,Yes,1/9/2026,Yes,1,Queens,17,0.69,0,0,"On 8/7/2025, Per Agency request, static route changed to Friday mornings",44.22,Yes
974905,83820,- None -,YMCA Community Market – North Brooklyn YMCA,570 Jamaica Avenue,Brooklyn,NY,11208,30,1551,1551,1/5/2026,,84, ,830,1230,M,-73.882715,40.685115,Dry,No,1/5/2026,No,5,Brooklyn,16,0.76,0,0,"Wednesday 12:00 pm - 4:00 pm,Delivery Entrance is on the corner of Shepherd ave",49.74,No
974908,83485,- None -,Caribbean American Steelpan Education Center,4301 Avenue D,Brooklyn,NY,11203,30,1904,1904,1/5/2026,,106, ,830,1230,M,-73.962305,40.649989,Dry,No,1/5/2026,No,2,Brooklyn,15,1.03,0,0,Delivery Mon & Thurs first stop.,65.33,No
974909,83457,- None -,Macedonia AME Church,106-16 Guy R. Brewer Blvd,Jamaica,NY,11433,30,1442,1442,1/5/2026,,42, ,830,1230,M,-73.793276,40.699328,Cold,No,1/5/2026,No,1,Queens,3,0.74,0,0,enter the church yard someone is always outside,47.88,No
974912,80984,- None -,Our Lady of Light Food Pantry,118-22 Riverton Street,St. Albans,NY,11412,30,2184,2184,1/6/2026,,95, ,830,1230,T,-73.763078,40.689704,Dry,No,1/6/2026,No,1,Queens,19,1.06,0,0,Pallet Break Down! Ring pantry door bell above red delivery door on sidewalk.,67.84,No
974913,80984,- None -,Our Lady of Light Food Pantry,118-22 Riverton Street,St. Albans,NY,11412,30,1966,1966,1/6/2026,,55, ,830,1230,T,-73.763078,40.689704,Cold,No,1/6/2026,No,1,Queens,19,1.19,0,0,Pallet Break Down! Ring pantry door bell above red delivery door on sidewalk.,75.84,No
974915,80121,- None -,Part of the Solution (POTS),2759 Webster Avenue,Bronx,NY,10458,30,4939,4939,1/6/2026,,232, ,830,1230,T,-73.886421,40.865649,Dry,Yes,1/6/2026,Yes,1,Bronx,15,2.47,0.09,0,8:00-12:00 -  Requests Stop #1 or 2 - Not able to receive after 12pm,163.81,Yes
974916,80121,- None -,Part of the Solution (POTS),2759 Webster Avenue,Bronx,NY,10458,30,3138,3138,1/6/2026,,97, ,830,1230,T,-73.886421,40.865649,Cold,Yes,1/6/2026,Yes,1,Bronx,15,1.75,0,0,8:00-12:00 -  Requests Stop #1 or 2 - Not able to receive after 12pm,112.75,Yes
974917,83550,- None -,Part of the Solution,2759 Webster Avenue,Bronx,NY,10458,30,2962,2962,1/6/2026,,123, ,830,1230,T,-73.886421,40.865649,Dry,Yes,1/6/2026,Yes,1,Bronx,15,1.35,0,0,8:00-12:00 -  Requests Stop #1 or 2 - Not able to receive after 12pm,86.28,Yes
974918,83550,- None -,Part of the Solution,2759 Webster Avenue,Bronx,NY,10458,30,2846,2846,1/6/2026,,82, ,830,1230,T,-73.886421,40.865649,Cold,Yes,1/6/2026,Yes,1,Bronx,15,1.57,0,0,8:00-12:00 -  Requests Stop #1 or 2 - Not able to receive after 12pm,100.78,Yes
974919,81586,- None -,Reaching Out Community Service,6417 18th Avenue,Brooklyn,NY,11204,30,2892,2892,1/5/2026,,120, ,830,1230,M,-73.989723,40.619574,Dry,Yes,1/5/2026,Yes,3,Brooklyn,5,1.02,0.32,0,MORNING DELIVERY ONLY (9am to 12noon) Do Not send any delivers in the afternoon.,84.04,Yes
974920,83936,- None -,Las Maravillas Del Exodo,302 Elton Street,Brooklyn,NY,11208,30,9170,9170,1/6/2026,,388, ,1230,1630,T,-73.883943,40.675836,Dry,Yes,1/6/2026,Yes,1,Brooklyn,72,4.34,0,0,**REQUIRES STRAIGHT TRUCK **Deliveries Tuesday 9am - 5:00 pm,277.36,Yes
974921,83333,- None -,Pentecost Care Community Outreach,621 East 216th Street,Bronx,NY,10467,30,4934,4934,1/7/2026,,221, ,830,1230,W,-73.866922,40.882228,Dry,Yes,1/7/2026,Yes,2,Bronx,28,2.37,0,0,Please 8:30-9:30; 12:30-1:30. Call when close to location.,151.59,Yes
974922,83936,- None -,Las Maravillas Del Exodo,302 Elton Street,Brooklyn,NY,11208,30,2124,2124,1/6/2026,,72, ,1230,1630,T,-73.883943,40.675836,Cold,Yes,1/6/2026,Yes,1,Brooklyn,72,1.32,0,0,**REQUIRES STRAIGHT TRUCK **Deliveries Tuesday 9am - 5:00 pm,84.24,Yes
974925,83274,- None -,Brooklyn Faith SDA Church,5518 Church Avenue,Brooklyn,NY,11203,30,2745,2745,1/8/2026,,91, ,830,1230,R,-73.925014,40.652471,Cold,Yes,1/8/2026,Yes,1,Brooklyn,2,1.95,0,0,Ring doorbell on the side door.,125.16,Yes
974926,83274,- None -,Brooklyn Faith SDA Church,5518 Church Avenue,Brooklyn,NY,11203,30,2437,2437,1/8/2026,,115, ,830,1230,R,-73.925014,40.652471,Dry,Yes,1/8/2026,Yes,1,Brooklyn,2,1.3,0,0,Ring doorbell on the side door.,82.46,Yes
974927,87115,- None -,Brooklyn Faith SDA Church,5518 Church Avenue,Brooklyn,NY,11203,30,480,480,1/8/2026,,23, ,830,1230,R,-73.925014,40.652471,Dry,Yes,1/8/2026,Yes,1,Brooklyn,2,0.36,0,0,Ring doorbell on the side door,23.04,Yes
974929,82872,- None -,Church of the Living God,212 Schenectady Avenue,Brooklyn,NY,11213,30,5126,5126,1/8/2026,,242, ,830,1230,R,-73.933604,40.672074,Dry,Yes,1/8/2026,Yes,4,Brooklyn,20,2.55,0,0,Delivery Thursday  between 10am-12:30pm only,162.94,Yes
974930,81586,- None -,Reaching Out Community Service,6417 18th Avenue,Brooklyn,NY,11204,30,4713,4713,1/5/2026,,139, ,830,1230,M,-73.989723,40.619574,Cold,Yes,1/5/2026,Yes,3,Brooklyn,5,2.9,0,0,MORNING DELIVERY ONLY (9am to 12noon) Do Not send any delivers in the afternoon.,185.51,Yes
974931,82872,- None -,Church of the Living God,212 Schenectady Avenue,Brooklyn,NY,11213,30,2105,2105,1/8/2026,,71, ,830,1230,R,-73.933604,40.672074,Cold,Yes,1/8/2026,Yes,4,Brooklyn,20,1.27,0,0,Delivery Thursday  between 10am-12:30pm only,81.12,Yes
974932,83397,- None -,Christ Jesus Baptist Church,431 Southern Blvd,Bronx,NY,10455,30,3164,3164,1/6/2026,,91, ,830,1230,T,-73.907429,40.809409,Cold,Yes,1/6/2026,Yes,1,Bronx,70,1.97,0,0,"del only Tuesday 8-12pm - Pantry has an almost 6-foot-high loading dock, the only place they can accept the deliveries.",126.2,Yes
974942,81450,- None -,First Presbyterian Church Of Jamaica,89-60 164th Street,Jamaica,NY,11432,30,898,898,1/5/2026,,23, ,830,1230,M,-73.796924,40.707053,Cold,Yes,1/5/2026,Yes,3,Queens,3,0.41,0,0,"Can only accept deliviers on MONDAY between 9:00AM - 1:00PM Confirm with Ms. Betty Baker 347-624-1602. Due to construction, entrace is through the parking lot at another side of the building. There is a short flight of stairs to the entrance door.",26.5,Yes
974943,81450,- None -,First Presbyterian Church Of Jamaica,89-60 164th Street,Jamaica,NY,11432,30,1519,1519,1/5/2026,,65, ,830,1230,M,-73.796924,40.707053,Dry,Yes,1/5/2026,Yes,3,Queens,3,0.83,0,0,"Can only accept deliviers on MONDAY between 9:00AM - 1:00PM Confirm with Ms. Betty Baker 347-624-1602. Due to construction, entrace is through the parking lot at another side of the building. There is a short flight of stairs to the entrance door.",53.96,Yes
974944,81453,- None -,First Presbyterian Church Of Jamaica,89-60 164th Street,Jamaica,NY,11432,30,957,957,1/5/2026,,49, ,830,1230,M,-73.796924,40.707053,Dry,Yes,1/5/2026,Yes,3,Queens,3,0.72,0,0,"Can only accept deliviers on MONDAY between 9:00AM - 1:00PM Confirm with Ms. Betty Baker 347-624-1602. Due to construction, entrace is through the parking lot at another side of the building. There is a short flight of stairs to the entrance door.",46.15,Yes
974945,81453,- None -,First Presbyterian Church Of Jamaica,89-60 164th Street,Jamaica,NY,11432,30,1394,1394,1/5/2026,,37, ,830,1230,M,-73.796924,40.707053,Cold,Yes,1/5/2026,Yes,3,Queens,3,0.69,0,0,"Can only accept deliviers on MONDAY between 9:00AM - 1:00PM Confirm with Ms. Betty Baker 347-624-1602. Due to construction, entrace is through the parking lot at another side of the building. There is a short flight of stairs to the entrance door.",44.31,Yes
974946,84205,- None -,Kehilat Sephardim of Ahavat Achim,150-62 78th Road,Flushing,NY,11367,30,573,573,1/5/2026,,39, ,1230,1630,M,-73.813366,40.720728,Dry,Yes,1/5/2026,Yes,4,Queens,3,0.66,0.02,0,5/14/24 (SR Changed from Wed. to Mon.).  Deliver to side area 153rd st between 78th Rd & 79th Ave.  Please advise ahead of time if lift gate is not available on truck,43.47,Yes
974947,84205,- None -,Kehilat Sephardim of Ahavat Achim,150-62 78th Road,Flushing,NY,11367,30,1600,1600,1/5/2026,,40, ,1230,1630,M,-73.813366,40.720728,Cold,Yes,1/5/2026,Yes,4,Queens,3,1.23,0,0,5/14/24 (SR Changed from Wed. to Mon.).  Deliver to side area 153rd st between 78th Rd & 79th Ave.  Please advise ahead of time if lift gate is not available on truck,78.4,Yes
974951,84936,- None -,Calvary's Mission,97-25 Lefferts Blvd,South Richmond Hill,NY,11419,30,8362,8362,1/9/2026,,386, ,830,1230,F,-73.844105,40.693158,Dry,Yes,1/9/2026,Yes,1,Queens,20,3.91,0,0,8/21/2023 - 8:30 - 12:30PM - SRoute Change Request,249.45,Yes
974952,84936,- None -,Calvary's Mission,97-25 Lefferts Blvd,South Richmond Hill,NY,11419,30,5958,5958,1/9/2026,,168, ,830,1230,F,-73.844105,40.693158,Cold,Yes,1/9/2026,Yes,1,Queens,20,3.69,0,0,8/21/2023 - 8:30 - 12:30PM - SRoute Change Request,236.4,Yes
974958,80421,- None -,Trinity Human Service Corp.,153 A Johnson Avenue,Brooklyn,NY,11206,30,6060,6060,1/5/2026,,230, ,830,1230,M,-73.943947,40.706527,Dry,Yes,1/5/2026,Yes,2,Brooklyn,14,2.64,0,0,Please call this #929-920-6592 if the pantry door is closed,168.65,Yes
974959,80421,- None -,Trinity Human Service Corp.,153 A Johnson Avenue,Brooklyn,NY,11206,30,1584,1584,1/5/2026,,42, ,830,1230,M,-73.943947,40.706527,Cold,Yes,1/5/2026,Yes,2,Brooklyn,14,0.84,0,0,Please call this #929-920-6592 if the pantry door is closed,53.76,Yes
974960,84206,- None -,Sephardic Bikur Holim,425 Kings Highway,Brooklyn,NY,11223,30,285,285,1/5/2026,,15, ,830,1230,M,-73.974308,40.604431,Dry,No,1/5/2026,No,2,Brooklyn,5,0.28,0,0,Monday's preferred,18.39,No
974961,81113,- None -,"Grand Concourse SDA Church, Inc.",1275 Grand Concourse,Bronx,NY,10452,30,4803,4803,1/5/2026,,218, ,830,1230,M,-73.916181,40.836092,Dry,Yes,1/5/2026,Yes,2,Bronx,18,2.36,0,0,Ring bell at the side door on 169th street. Deliveries should only occur on Mondays.,149.17,Yes
974962,85604,- None -,Iglesia Cristiana Evangelica,3435 96TH STREET (CORONA),Corona,NY,11368,30,335,335,1/9/2026,,26, ,830,1230,F,-73.87179,40.754631,Cold,No,1/9/2026,No,2,Queens,22,0.28,0,0,- None -,18.21,No
974963,81564,- None -,Salt & Sea Mission Church Inc.,2417-2419 Stillwell Avenue,Brooklyn,NY,11223,30,4840,4840,1/6/2026,,144, ,830,1230,T,-73.983668,40.58839,Cold,Yes,1/6/2026,Yes,2,Brooklyn,18,3.19,0,0,- None -,204.54,Yes
974964,85604,- None -,Iglesia Cristiana Evangelica,3435 96TH STREET (CORONA),Corona,NY,11368,30,1755,1755,1/9/2026,,97, ,830,1230,F,-73.87179,40.754631,Dry,No,1/9/2026,No,2,Queens,22,0.78,0,0,- None -,50.84,No
974965,81564,- None -,Salt & Sea Mission Church Inc.,2417-2419 Stillwell Avenue,Brooklyn,NY,11223,30,7620,7620,1/6/2026,,331, ,830,1230,T,-73.983668,40.58839,Dry,Yes,1/6/2026,Yes,2,Brooklyn,18,3.55,0,0,- None -,226.14,Yes
974969,80260,- None -,Crown Heights Jewish Community Council,899 Montgomery Street,Brooklyn,NY,11213,30,1227,1227,1/5/2026,,51, ,830,1230,M,-73.935194,40.664552,Dry,Yes,1/5/2026,Yes,1,Brooklyn,2,0.74,0,0,"Entrance is only from back of building on Schenectady Ave, 3rd ramp",46.8,Yes
974972,81559,- None -,Christian Pentecostal Church,910 Richmond Road,Staten Island,NY,10304,30,3349,3349,1/6/2026,,163, ,830,1230,T,-74.092521,40.604751,Dry,Yes,1/6/2026,Yes,3,StatenIsland,22,1.73,0,0,"Per Rev. John C on 5/19/25, no one is there at 8:30am.  Please Schedule 9am-12:30pm.  910 Richmond Road (rear of building).",111.74,Yes
974973,84743,- None -,UJC Of the East Side,15-17 Willett Street,New York,NY,10002,30,544,544,1/5/2026,,24, ,830,1230,M,-73.982977,40.71566,Dry,Yes,1/5/2026,Yes,2,Manhattan,23,0.35,0,0,"6/21/24 - SR  Request day Change from Wed to Mondays, 8:30am - 12:30pm",22.32,Yes
974974,85450,- None -,Lillian Wald Food Pantry,12 Avenue D,New York,NY,10009,30,512,512,1/5/2026,,24, ,830,1230,M,-73.978369,40.720462,Dry,Yes,1/5/2026,Yes,1,Manhattan,23,0.38,0,0,"6/21/24 - SR Request day Change from Wed to Mondays, 8:30am - 12:30pm",24.32,Yes
974975,81559,- None -,Christian Pentecostal Church,910 Richmond Road,Staten Island,NY,10304,30,4384,4384,1/6/2026,,145, ,830,1230,T,-74.092521,40.604751,Cold,Yes,1/6/2026,Yes,3,StatenIsland,22,3,0,0,"Per Rev. John C on 5/19/25, no one is there at 8:30am.  Please Schedule 9am-12:30pm.  910 Richmond Road (rear of building).",191.55,Yes
